FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,AGG_METHOD,AGG_METHOD_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,Annual,HIC,High income,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,36.597617142857146,46.91557259740259,54.42737784810127,63.37280243589741,72.89395525641025,85.34306756756754,96.05919452054792,106.37570945945946,112.86305540540542,119.39111200000002,123.0955789473684,126.01527972972973,129.46957142857144,130.44497027027026,129.59373733333337,129.62892236842106,130.81241111111115,129.88255479452053,129.3722779411765,130.0782090909091,126.44670649350648,127.56545324675324,130.95845897435896,135.6803492063492,137.06260727272726
A,Annual,HKG,"Hong Kong SAR, China",ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,81.2471,85.2695,93.7596,107.148,119.247,123.678,136.258,154.226,164.943,178.317,194.234,214.098,227.571,233.65,231.702,227.037,237.378,247.079,266.34,286.619,291.916,319.852,292.808,319.494,364.849
A,Annual,HND,Honduras,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,2.36054,3.51627,4.7055,5.32871,9.68902,17.1356,29.2648,53.4134,77.5119,102.452,113.617,94.399,84.5665,87.3776,85.2365,87.1292,83.2181,85.8717,77.7101,76.0268,68.7836,73.4772,75.8551,74.4148,70.9397
A,Annual,HPC,Heavily indebted poor countries (HIPC),ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.8796977743589743,1.6461537051282051,2.474126997435897,3.873546828205128,5.791375552631579,8.702620789473684,14.00641108108108,21.307509487179484,29.9096317948718,37.202471025641024,44.653827948717954,50.55174897435897,57.21670000000002,63.66141794871794,67.80190512820512,72.66292564102565,71.56590512820513,73.05009743589743,77.43689411764706,75.21597435897435,79.60993076923077,82.31965384615384,84.83646666666668,87.44189999999999,97.2455909090909
A,Annual,HRV,Croatia,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,23.8783,40.8038,53.7092,58.9154,65.788,84.6024,101.84,116.651,105.566,108.456,114.582,119.49,116.719,111.282,105.732,105.544,106.718,105.795,109.034,110.494,110.666,112.169,114.677,117.113,121.733
A,Annual,HTI,Haiti,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.662399,1.08208,1.62646,3.653,4.48921,5.5202,13.02,26.6715,33.5754,37.6487,40.8026,42.3605,60.5272,70.0445,65.2575,69.3703,60.9477,58.2918,60.2323,61.6234,65.0934,64.3452,65.1889,,
A,Annual,HUN,Hungary,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,30.1874,48.8599,67.9206,78.5895,86.5295,92.5916,99.162,109.925,122.038,117.909,120.369,117.526,116.768,117.2,118.896,100.624,101.442,101.629,102.737,105.142,105.982,105.137,105.794,105.054,104.581
A,Annual,IBD,IBRD only,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,8.798498328125,13.06528696875,17.7254378078125,23.333922828125,32.36761621212121,44.8650296969697,59.0436606060606,73.55116909090907,85.86390757575757,95.99586363636364,104.85850895522388,112.40193134328358,115.73122089552236,119.57654090909092,120.08736363636363,120.68621940298507,119.94175151515152,119.56822923076923,118.26378412698412,121.1462119402985,118.8721985074627,123.17659402985076,126.28991363636364,127.52226779661017,126.68246363636364
A,Annual,IBT,IDA & IBRD total,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,4.635512693525181,7.194247645323742,9.981108502158277,14.358676759285714,20.24188111347518,27.985969908450706,38.19558212142857,48.93153128169014,60.10799986428572,68.99822588652482,76.55961722222223,83.9990102112676,88.12737244755245,92.62576690140844,95.29428309859156,97.35846666666669,98.05252676056338,98.25886056338028,100.45412481203007,100.03783541666668,99.9491818181818,102.22801736111111,104.21093819444444,112.09169827586209,119.60150303030302
A,Annual,IDA,IDA total,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,1.0830982853333333,2.1842940893333336,3.3726141613333334,6.800574806578948,9.571234226666666,13.327839039473686,19.601349959459466,27.5513195,37.13651460810811,45.24030466666667,51.93590623376624,58.625734,63.79240078947368,69.22114736842106,73.76344999999999,77.0602922077922,79.04346315789473,80.27043246753246,84.42543142857143,81.67080649350649,83.26704868421054,84.00003506493505,85.52872820512822,96.11970526315793,110.75030227272728
A,Annual,IDB,IDA blend,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,2.6606702058823526,5.52721305882353,7.722429647058824,17.1885795,21.343056277777777,25.36655111111111,32.88183444444444,43.83078388888889,57.74535555555556,69.00806666666666,75.45860555555556,80.79272222222222,83.9216888888889,89.11346666666667,90.40016111111112,90.91490555555556,92.80335,93.22951111111112,92.81866111111113,94.25683888888892,96.26336666666668,96.43318888888888,98.87748888888888,120.96825714285715,136.71626428571432
A,Annual,IDN,Indonesia,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,1.69815,2.97627,5.26817,8.21836,13.3098,20.3186,27.2719,39.3934,58.5358,67.2958,85.7839,100.135,111.581,122.425,125.767,129.469,145.704,162.783,118.33,125.244,129.404,132.199,122.873,125.238,122.515
A,Annual,IDX,IDA only,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.6207065155172414,1.2044730120689655,2.097668243103448,3.5767112810344823,5.853816736842107,9.591687017241382,15.332622803571429,22.49907193103448,30.51224430357143,37.73469561403508,44.75948949152544,51.625632456140345,57.54538034482759,63.04766896551724,68.60033275862068,72.83346101694913,74.77315344827588,76.3168152542373,81.52008269230768,77.831,79.23370862068967,80.20686949152542,81.52410000000002,88.02947906976746,
A,Annual,IND,India,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.338124,0.606736,1.1844,3.01665,4.59687,7.80652,14.1575,19.6208,28.7177,42.8461,60.4906,70.8726,67.6264,68.3967,71.9367,75.3793,83.9178,85.9704,85.5501,82.8981,82.254,81.604,80.1818,80.5632,79.3527
A,Annual,IRL,Ireland,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,64.7191,76.8836,76.3661,87.6548,94.9321,102.761,109.871,113.138,112.531,103.766,103.123,107.135,108.99,105.538,105.461,104.243,102.558,101.842,102.03,104.598,105.046,106.87,110.609,110.798,112.639
A,Annual,IRN,"Iran, Islamic Rep.",ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,1.44928,3.09458,3.35112,5.01659,7.22451,11.8484,20.963,39.9047,56.9429,68.7372,69.8155,71.4984,73.2734,81.1372,84.5269,89.8322,96.0722,102.376,103.024,135.622,145.486,153.625,162.713,166.28,174.066
A,Annual,IRQ,Iraq,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.0,0.0,0.0769037,0.298478,2.08138,5.39647,32.6573,49.3851,60.5053,66.9264,74.9368,79.3466,79.5012,91.9733,90.2871,89.3464,86.9439,84.9465,90.716,90.3685,88.9799,94.6093,99.1324,101.389,100.08
A,Annual,ISL,Iceland,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,76.3993,87.0473,90.5534,96.5695,99.2812,95.3759,99.3576,104.636,106.112,106.623,107.204,107.817,109.747,109.997,112.987,116.004,119.679,116.796,116.581,114.623,114.939,117.343,120.115,121.475,120.928
A,Annual,ISR,Israel,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,71.9991,87.8696,98.6269,101.777,109.174,115.291,122.79,127.857,126.817,125.2,124.183,123.142,121.257,122.59,120.296,131.257,128.745,126.049,125.733,135.143,139.426,139.775,151.138,153.337,177.393
A,Annual,ITA,Italy,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,73.7635,89.4256,94.3912,98.3206,107.861,122.181,136.871,151.925,151.676,150.295,155.684,159.093,160.559,159.698,148.217,144.764,142.127,138.882,138.265,132.181,129.49,130.781,131.674,131.872,132.575
A,Annual,JAM,Jamaica,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,14.0712,22.7795,47.148,59.337,68.7649,73.7408,84.2161,98.9141,99.9152,108.004,115.769,106.698,97.9263,102.246,107.579,111.942,116.279,109.783,105.137,107.105,101.502,102.387,105.762,115.092,117.694
A,Annual,JOR,Jordan,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,7.22021,15.7418,21.7162,23.0817,27.6112,52.0384,67.572,69.8913,76.0181,84.2141,90.7217,100.029,118.414,129.057,126.169,144.561,98.122,94.8121,83.4592,72.8903,64.3143,65.7449,67.7457,67.5457,69.6426
A,Annual,JPN,Japan,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,52.5746,58.7923,63.6299,67.8735,71.5671,75.4292,77.9907,83.8012,86.1411,90.7194,96.1789,103.642,110.319,115.787,123.822,126.151,131.215,135.986,141.729,147.21,154.432,159.516,168.603,178.432,
A,Annual,KAZ,Kazakhstan,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,1.27281,3.73663,6.5595,8.45049,15.4383,33.8049,48.2854,75.7982,90.7713,102.668,115.239,147.901,174.709,172.955,160.503,145.482,139.051,143.113,137.675,133.88,124.698,123.944,125.642,127.115,127.085
A,Annual,KEN,Kenya,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.41577,1.89758,3.63815,4.72713,7.33478,12.8839,19.8903,29.8383,41.584,47.9215,60.0234,65.673,70.0227,70.7541,73.0327,80.0958,80.9772,87.0265,98.5945,106.548,117.603,122.298,121.169,120.612,126.478
A,Annual,KGZ,Kyrgyz Republic,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.179099,0.532339,1.03756,2.68013,5.06194,10.3244,23.8858,40.8089,63.5284,83.1255,96.0617,112.201,119.333,116.218,128.231,126.284,124.639,136.138,137.742,132.777,109.78,108.172,106.926,108.591,107.492
A,Annual,KHM,Cambodia,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,1.04753,1.76528,2.95599,3.81878,6.50447,7.90225,12.623,18.6632,30.1491,43.9034,56.2094,93.4415,127.835,133.581,132.833,133.458,125.628,115.551,119.31,129.957,126.076,117.235,113.392,120.809,116.092
A,Annual,KIR,Kiribati,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.338551,0.437261,0.536504,0.558535,0.640058,0.663029,0.699881,0.734804,0.95949,9.30523,9.74665,12.4613,16.0308,17.5688,26.0132,35.0982,43.89,38.348,43.6896,44.1071,43.3477,40.998,49.112,51.2541,53.5244
A,Annual,KNA,St. Kitts and Nevis,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,2.65205,4.58906,10.8648,47.6438,62.6147,109.826,109.515,138.098,159.069,160.926,170.772,164.228,161.589,163.59,138.036,155.051,162.683,163.396,152.302,138.916,133.401,121.256,116.924,118.893,
A,Annual,KOR,"Korea, Rep.",ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,57.3408,61.742,68.3786,70.6984,76.705,80.1275,83.7326,92.094,94.3141,98.759,104.097,106.878,108.115,109.206,113.359,115.595,119.49,123.642,128.495,133.08,135.973,140.516,148.684,162.114,172.52
A,Annual,KWT,Kuwait,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,24.3515,43.7185,59.5639,67.3024,82.2579,61.7888,49.8819,56.8764,56.5701,93.6658,135.19,157.499,152.831,182.738,207.324,199.891,191.294,171.826,164.22,164.942,153.866,158.647,168.35,167.684,
A,Annual,LAC,Latin America & Caribbean (excluding high income),ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,6.9408349391304345,10.65590053043478,14.749132869565218,24.675006695652176,31.431902391304348,39.45742173913043,51.62654043478261,66.45732695652174,80.71531130434782,90.25910130434784,95.83454217391304,100.60870869565218,103.96337826086958,109.90357391304347,105.6667913043478,105.3446739130435,106.81716956521738,107.46048695652178,106.63443913043476,103.52968260869568,103.05394347826086,106.04915217391306,108.2536347826087,118.21571764705882,117.28053529411764
A,Annual,LAO,Lao PDR,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.233484,0.535092,0.983088,1.97045,3.53172,11.2024,16.9299,24.4114,32.8857,51.8236,63.2029,85.284,65.9613,69.7677,68.9015,54.7979,57.2966,52.8888,51.3792,64.0669,63.114,64.7101,63.3546,64.7588,
A,Annual,LBN,Lebanon,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,17.162,17.4186,17.3654,17.5773,19.2301,21.2703,23.2877,26.0109,28.9725,47.8802,56.8042,67.8304,71.7218,67.6382,69.1237,71.961,67.642,71.4122,73.9321,73.1365,75.2003,74.9935,74.0148,,
A,Annual,LBR,Liberia,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.0512275,0.0663276,0.161562,1.51465,2.98933,4.84699,8.02111,15.3446,22.3666,27.5185,38.7128,47.869,54.4221,57.0613,70.6628,78.3787,65.5437,54.8575,,38.4042,32.1004,31.4299,32.0639,,
A,Annual,LBY,Libya,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.754003,0.925302,1.27078,2.26003,8.71582,34.1367,65.676,73.7176,118.342,149.75,167.748,157.649,155.146,162.346,132.204,149.225,115.499,89.3338,,164.004,164.987,195.118,192.973,,
A,Annual,LCA,St. Lucia,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,1.57613,1.685,8.85481,60.7451,61.4957,63.8598,63.3705,87.6262,103.695,111.697,115.977,126.035,125.154,122.319,108.162,107.339,100.57,100.2,104.478,83.1865,81.8687,96.2374,98.6676,,
A,Annual,LCN,Latin America & Caribbean,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,11.102379016216217,16.777277356756763,22.547511692307687,32.085185631578945,42.07635407894737,53.59182702702703,66.74066472222222,81.17393297297299,93.29140702702702,105.74220342105264,111.95985710526314,113.3421108108108,116.43465384615384,117.29909210526316,114.32241052631578,115.14470263157898,114.27924054054054,114.87055405405408,110.1755588235294,111.03132820512822,110.04522307692308,111.85448205128206,115.895255,117.6433777777778,115.74847083333334
A,Annual,LDC,Least developed countries: UN classification,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.360815941860465,0.7913902860465118,1.4984837465116276,2.326450825,3.827286139534884,6.006379,9.765671833333332,15.54388459090909,22.73044839534884,28.57206022727273,35.59782622222223,43.62665222222223,50.00249244444445,56.24246444444445,62.71729777777776,67.59943111111112,67.47425777777778,68.54257111111112,72.30813658536584,72.19343555555555,76.32948181818182,77.23240222222222,79.08331555555556,82.08435294117646,91.80382608695652
A,Annual,LIC,Low income,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.237295968,0.62467754,1.092460916,2.031109372,3.404089625,5.064301666666666,8.06035625,13.371782799999998,19.8063816,24.86864676,30.462009615384616,35.83935807692308,41.07104576923078,47.6678923076923,53.61953076923078,57.15155384615385,55.537861538461534,57.053173076923066,63.05109523809523,58.48750769230769,63.188092,64.37514615384615,67.69077692307692,70.24579444444444,
A,Annual,LIE,Liechtenstein,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,30.1996,32.8908,33.7917,73.3999,74.1516,79.2799,82.2159,90.8789,95.926,97.9926,98.6139,101.93,98.59,104.11,109.388,109.492,117.767,122.594,123.979,124.214,126.105,126.071,126.307,127.059,128.901
A,Annual,LKA,Sri Lanka,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,2.22983,3.40638,4.70269,6.98394,11.0076,16.6288,26.5939,38.958,53.7217,78.556,83.1421,87.1979,91.3242,95.1136,102.671,109.985,117.738,127.67,136.084,126.514,131.773,135.523,151.727,142.277,132.549
A,Annual,LMC,Lower middle income,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,1.741997424,3.024646524,4.311788484,5.957723352941177,8.869436980392157,12.993735431372553,20.20091894,28.599782588235296,39.02016082000001,50.0876172,59.764209607843135,68.50725080000001,74.29336588235294,78.2378,84.50562,86.93447843137255,87.87968627450981,89.28694313725491,91.569022,92.72084901960784,92.01759607843135,93.62281176470586,95.25523529411768,99.30970227272728,102.86741315789472
A,Annual,LMY,Low & middle income,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,3.2273638571428576,5.248588134126984,7.514416411111111,11.20501456929134,16.225164546875,22.538066100775197,31.383350606299214,41.57989505426357,52.3566672519685,61.0406740546875,68.7756546923077,76.822076171875,81.69781821705425,86.63582480620155,89.61100465116279,91.6866323076923,92.84264496124032,93.30334573643412,97.0557237704918,95.21902923076922,95.3915519379845,97.79149384615384,99.69504923076924,109.0711238095238,118.17978
A,Annual,LSO,Lesotho,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,1.07789,2.84878,6.91605,6.3449,9.95435,12.7894,18.4011,24.6999,30.1655,33.369,49.4651,61.1891,75.9364,87.0553,102.822,101.688,107.158,110.37,72.4555,76.1125,69.8944,80.5368,68.1001,69.3513,70.328
A,Annual,LTE,Late-demographic dividend,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,15.219948692307693,22.25831582692308,28.390614230769227,36.56761711538461,46.42583907407407,55.84831320754717,67.10019230769231,81.47756153846154,90.33815192307692,98.76245190384614,108.03492423076924,112.65808235294118,118.1168421153846,121.43096538461538,123.46420769230768,123.64703076923077,125.425276,125.974606,129.06279375,124.54470188679244,122.41967735849056,125.38125471698116,129.2838283018868,140.34131086956523,144.9796090909091
A,Annual,LTU,Lithuania,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,14.9697,29.3118,47.78,61.553,90.3593,131.039,144.296,152.012,157.032,156.848,157.89,163.043,167.226,154.341,145.494,143.991,146.55,154.148,134.334,132.529,131.341,133.357,135.834,137.204,138.729
A,Annual,LUX,Luxembourg,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,69.5372,92.6004,105.961,119.291,102.554,109.592,150.783,142.524,144.584,144.524,143.277,147.512,143.388,145.093,144.244,141.659,130.933,133.111,131.327,131.87,132.909,136.871,139.651,144.475,
A,Annual,LVA,Latvia,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,16.9434,28.0903,39.6822,53.2791,67.8708,83.5617,98.4076,100.738,105.552,107.542,109.928,112.091,129.305,127.073,119.55,130.949,135.227,126.847,107.397,108.222,107.902,114.645,115.203,119.91,121.262
A,Annual,MAC,"Macao SAR, China",ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,32.2545,43.69,60.5547,77.6098,89.6827,107.539,125.081,152.089,174.015,188.792,199.405,235.079,274.656,287.643,304.185,304.751,310.568,316.602,331.1,416.261,237.344,183.575,172.245,192.478,201.137
A,Annual,MAR,Morocco,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,8.23968,16.5601,21.2297,24.8885,31.1717,40.822,52.0121,64.2243,72.1861,79.0201,98.507,111.064,116.972,125.56,128.972,124.48,118.532,123.894,124.828,128.875,135.088,138.911,141.87,148.155,153.057
